house_id,ukut_id,ИТП,Дата введения,Марка,система,точка расположения,номер прибора,Дата поверки,Дата очередной поверки,Повторный ввод,Год поверки,arshin,vri_id,org_title,mit_number,mit_title,mit_notation,mi_modification,mi_number,verification_date,valid_date,result_docnum,applicability,sticker_num
kuznetsova-1,kuznetsova-1-itp1,ИТП-1,23/12/2010,МФ 2.2.1-Б-20,гвс,Т-3,201045082,,15/09/2028,до 15.09.2025,поверка 2024,1,1-370725839,"ООО ПП ""ТЕХНОЛОГИЯ""",31001-12,Преобразователи расхода электромагнитные,МастерФлоу,МФ-Б-20,201045082,16.09.2024,15.09.2028,С-БУТ/16-09-2024/370725839,true,
kuznetsova-1,kuznetsova-1-itp1,ИТП-1,23/12/2010,МФ 2.2.1-Б-20,гвс,Т-4,20104482,,15/09/2028,до 15.09.2025,поверка 2024,0,,,,,,,,,,,,
kuznetsova-1,kuznetsova-1-itp1,ИТП-1,23/12/2010,КТПТР-06-35,гвс,термопары,238/238А,,31/05/2026,до 15.09.2025,поверка 2022,2,,,,,,,,,,,,
kuznetsova-1,kuznetsova-1-itp2,ИТП-2,23/12/2010,КАРАТ-2001-01,отопление,теплорегистратор,13910809,,27/05/2026,до 15.09.2025,поверка 2022,2,,,,,,,,,,,,
kuznetsova-1,kuznetsova-1-itp2,ИТП-2,23/12/2010,МФ Б-32,отопление,Т-1,032004493,,27/06/2026,до 15.09.2025,поверка 2022,1,1-166227263,ООО «Метроконтроль»,31001-08,Преобразователи расхода электромагнитные,МастерФлоу,МФ-2.21-Б-32,032004493,27.06.2022,26.06.2026,С-ДШТ/27-06-2022/166227263,true,
kuznetsova-1,kuznetsova-1-itp2,ИТП-2,23/12/2010,МФ Б-32,отопление,Т-2,032004515,,27/06/2026,до 15.09.2025,поверка 2022,2,,,,,,,,,,,,
kuznetsova-1,kuznetsova-1-itp2,ИТП-2,23/12/2010,КТПТР-01-80,отопление,термопары,21409/21409А,,31/05/2026,до 15.09.2025,поверка 2022,1,1-159749259,ООО «Метроконтроль»,14638-05,Комплекты термометров (термопреобразователей) платиновых технических разностных,КТПТР,КТПТР-01,21409/21409А,31.05.2022,30.05.2026,С-ДШТ/31-05-2022/159749259,true,
kuznetsova-1,kuznetsova-1-itp2,ИТП-2,23/12/2010,МФ 2.2.1-Б-20,гвс,Т-3,201044460,,15/09/2028,до 15.09.2025,поверка 2024,1,1-370725846,"ООО ПП ""ТЕХНОЛОГИЯ""",31001-12,Преобразователи расхода электромагнитные,МастерФлоу,МФ-Б-20,201044460,16.09.2024,15.09.2028,С-БУТ/16-09-2024/370725846,true,
kuznetsova-1,kuznetsova-1-itp2,ИТП-2,23/12/2010,МФ 2.2.1-Б-20,гвс,Т-4,201045085,,15/09/2028,до 15.09.2025,поверка 2024,1,1-370725378,"ООО ПП ""ТЕХНОЛОГИЯ""",31001-12,Преобразователи расхода электромагнитные,МастерФлоу,МФ-Б-20,201045085,16.09.2024,15.09.2028,С-БУТ/16-09-2024/370725378,true,
kuznetsova-1,kuznetsova-1-itp2,ИТП-2,23/12/2010,КТПТР-06-35,гвс,термопары,1592/2592А,,31/05/2026,до 15.09.2025,поверка 2022,0,,,,,,,,,,,,
kuznetsova-3,kuznetsova-3-itp1,ИТП-1,29/10/2012,КАРАТ-2001-01,отопление,теплорегистратор,22160612,,02/09/2028,до 15.09.2025,поверка 2024,1,1-367005636,"ООО ПП ""ТЕХНОЛОГИЯ""",30485-10,Теплорегистраторы,КАРАТ,КАРАТ-2001-01,22160612,03.09.2024,02.09.2028,С-БУТ/03-09-2024/367005636,true,
kuznetsova-3,kuznetsova-3-itp1,ИТП-1,29/10/2012,МФ 2.2.1-Б-32,отопление,Т-1,032007512,,16/09/2028,до 15.09.2025,поверка 2024,1,1-371051074,"ООО ПП ""ТЕХНОЛОГИЯ""",31001-12,Преобразователи расхода электромагнитные,МастерФлоу,МФ-2.2.1-Б-32,032007512,17.09.2024,16.09.2028,С-БУТ/17-09-2024/371051074,true,
kuznetsova-3,kuznetsova-3-itp1,ИТП-1,29/10/2012,МФ 2.2.1-Б-32,отопление,Т-2,032007631,,16/09/2028,до 15.09.2025,поверка 2024,1,1-371051223,"ООО ПП ""ТЕХНОЛОГИЯ""",31001-12,Преобразователи расхода электромагнитные,МастерФлоу,МФ-2.2.1-Б-32,032007631,17.09.2024,16.09.2028,С-БУТ/17-09-2024/371051223,true,
kuznetsova-3,kuznetsova-3-itp1,ИТП-1,29/10/2012,КТПТР-01-80,отопление,термопары,4619/4619А,,29/08/2028,до 15.09.2025,поверка 2024,2,,,,,,,,,,,,
kuznetsova-3,kuznetsova-3-itp1,ИТП-1,29/10/2012,МФ 2.2.1-Б-32,гвс,Т-3,032007509,,10/09/2028,до 15.09.2025,поверка 2024,0,,,,,,,,,,,,
kuznetsova-3,kuznetsova-3-itp1,ИТП-1,29/10/2012,МФ 2.2.1-Б-20,гвс,Т-4,020005789,,15/09/2028,до 15.09.2025,поверка 2024,1,1-370726087,"ООО ПП ""ТЕХНОЛОГИЯ""",31001-12,Преобразователи расхода электромагнитные,МастерФлоу,МФ-2.2.1-Б-20,020005789,16.09.2024,15.09.2028,С-БУТ/16-09-2024/370726087,true,
kuznetsova-3,kuznetsova-3-itp1,ИТП-1,29/10/2012,КТСП-Н-60,гвс,термопары,9084х/9084х,,29/08/2028,до 15.09.2025,поверка 2024,0,,,,,,,,,,,,
kuznetsova-4,kuznetsova-4-itp1,ИТП-1,18/12/2012,КАРАТ-307,отопление,теплорегистратор,05203914,,09/09/2028,до 15.09.2025,поверка 2024,1,1-368934675,"ООО ПП ""ТЕХНОЛОГИЯ""",61255-15,Вычислители,КАРАТ,КАРАТ-307 6V6T6P,05203914,10.09.2024,09.09.2028,С-БУТ/10-09-2024/368923073,true,
kuznetsova-4,kuznetsova-4-itp1,ИТП-1,18/12/2012,ЭРСВ-420Л-40,отопление,Т-1,1200719,,06/09/2028,до 15.09.2025,поверка 2024,2,,,,,,,,,,,,
kuznetsova-4,kuznetsova-4-itp1,ИТП-1,18/12/2012,ЭРСВ-420Л-40,отопление,Т-2,1207109,,04/09/2028,до 15.09.2025,поверка 2024,5,,,,,,,,,,,,
kuznetsova-4,kuznetsova-4-itp1,ИТП-1,18/12/2012,КТСП-Н-80,отопление,термопары,35311х/35311г,,29/08/2028,до 15.09.2025,замена 2024,0,,,,,,,,,,,,
kuznetsova-4,kuznetsova-4-itp1,ИТП-1,18/12/2012,ЭРСВ-420Л-25,гвс,Т-3,1148380,,10/09/2028,до 15.09.2025,поверка 2024,2,,,,,,,,,,,,
kuznetsova-4,kuznetsova-4-itp1,ИТП-1,18/12/2012,ЭРСВ-420Л-20,гвс,Т-4,1215182,,10/09/2028,до 15.09.2025,поверка 2024,2,,,,,,,,,,,,
kuznetsova-4,kuznetsova-4-itp1,ИТП-1,18/12/2012,КТПТР-06-45,гвс,термопары,3429А/3429,,29/08/2028,до 15.09.2025,поверка 2024,0,,,,,,,,,,,,
kuznetsova-5,kuznetsova-5-itp1,ИТП-1,29/10/2012,КАРАТ-2001-01,отопление,теплорегистратор,22200612,,02/09/2028,до 15.09.2025,поверка 2024,1,1-367005581,"ООО ПП ""ТЕХНОЛОГИЯ""",30485-10,Теплорегистраторы,КАРАТ,КАРАТ-2001-01,22200612,03.09.2024,02.09.2028,С-БУТ/03-09-2024/367005581,true,
kuznetsova-5,kuznetsova-5-itp1,ИТП-1,29/10/2012,МФ 2.2.1-Б-40,отопление,Т-1,040005139,,11/09/2028,до 15.09.2025,поверка 2024,1,1-372532118,"ООО ПП ""ТЕХНОЛОГИЯ""",31001-08,Преобразователи расхода электромагнитные,МастерФлоу,МФ-2.2.1-Б-40,040005139,23.09.2024,22.09.2028,С-БУТ/23-09-2024/372532118,true,
kuznetsova-5,kuznetsova-5-itp1,ИТП-1,29/10/2012,МФ 2.2.1-Б-40,отопление,Т-2,040005111,,11/09/2028,до 15.09.2025,поверка 2024,0,,,,,,,,,,,,
kuznetsova-5,kuznetsova-5-itp1,ИТП-1,29/10/2012,КТПТР-01-80,отопление,термопары,3578А/3578,,29/08/2028,до 15.09.2025,поверка 2024,0,,,,,,,,,,,,
kuznetsova-5,kuznetsova-5-itp1,ИТП-1,29/10/2012,МФ 2.2.1-Б-40,гвс,Т-3,040005117,,10/09/2028,до 15.09.2025,поверка 2024,0,,,,,,,,,,,,
kuznetsova-5,kuznetsova-5-itp1,ИТП-1,29/10/2012,МФ 2.2.1-Б-20,гвс,Т-4,020059411,,11/09/2028,до 15.09.2025,поверка 2024,0,,,,,,,,,,,,
kuznetsova-5,kuznetsova-5-itp1,ИТП-1,29/10/2012,КТСП-Н-60,гвс,термопары,13078х/13078г,,29/08/2028,до 15.09.2025,поверка 2024,0,,,,,,,,,,,,
kuznetsova-6,kuznetsova-6-itp1,ИТП-1,29/08/2013,КАРАТ-2001-01,отопление,теплорегистратор,24060413,,17/05/2025,До 17.05.2025,поверка 2021,1,1-63488256,ООО «Метроконтроль»,30485-10,Теплорегистраторы,КАРАТ,КАРАТ мод.2001-01,24060413,17.05.2021,16.05.2025,С-ДШТ/17-05-2021/63488256,true,
kuznetsova-6,kuznetsova-6-itp1,ИТП-1,29/08/2013,ЭРСВ-420Л-32,отопление,Т-1,1313392,,21/05/2025,До 17.05.2025,поверка 2021,2,,,,,,,,,,,,
kuznetsova-6,kuznetsova-6-itp1,ИТП-1,29/08/2013,ЭРСВ-420Л-32,отопление,Т-2,1300896,,21/05/2025,До 17.05.2025,поверка 2021,3,,,,,,,,,,,,
kuznetsova-6,kuznetsova-6-itp1,ИТП-1,29/08/2013,КТСП-Н-80,отопление,термопары,7071х/7071г,,20/05/2025,До 17.05.2025,поверка 2021,0,,,,,,,,,,,,
kuznetsova-6,kuznetsova-6-itp1,ИТП-1,29/08/2013,ЭРСВ-420Л-25,гвс,Т-3,1300346,,21/05/2025,До 17.05.2025,поверка 2021,4,,,,,,,,,,,,
kuznetsova-6,kuznetsova-6-itp1,ИТП-1,29/08/2013,ЭРСВ-420Л-20,гвс,Т-4,1251153,,21/05/2025,До 17.05.2025,поверка 2021,2,,,,,,,,,,,,
kuznetsova-6,kuznetsova-6-itp1,ИТП-1,29/08/2013,КТПТР-06-45,гвс,термопары,551/551А,,20/05/2025,До 17.05.2025,поверка 2021,2,,,,,,,,,,,,
kuznetsova-6,kuznetsova-6-itp2,ИТП-2,29/08/2013,КАРАТ-307,отопление,теплорегистратор,00642419,,08/06/2026,до 15.09.2025,поверка 2023,1,1-253934039,"ФБУ ""УРАЛТЕСТ""",45543-10,Вычислители,ЭЛЬФ и КАРАТ-307,КАРАТ-307,00642419,08.06.2023,07.06.2027,С-СЕ/08-06-2023/253934039,true,
kuznetsova-6,kuznetsova-6-itp2,ИТП-2,29/08/2013,ЭРСВ-420Л-32,отопление,Т-1,1301053,,21/05/2025,до 15.09.2025,поверка 2021,5,,,,,,,,,,,,
kuznetsova-6,kuznetsova-6-itp2,ИТП-2,29/08/2013,ЭРСВ-420Л-32,отопление,Т-2,1312884,,21/05/2025,до 15.09.2025,поверка 2021,1,1-64452373,ООО «Метроконтроль»,20293-10,Расходомеры-счетчики электромагнитные,ВЗЛЕТ ЭР,ЭРСВ-440Л,1312884,21.05.2021,20.05.2025,С-ДШТ/21-05-2021/64452373,true,
kuznetsova-6,kuznetsova-6-itp2,ИТП-2,29/08/2013,КТСП-Н-80,отопление,термопары,31501х/31501г,,29/08/2028,до 15.09.2025,поверка 2024,0,,,,,,,,,,,,
kuznetsova-7,kuznetsova-7-itp1,ИТП-1,14/09/2009,КАРАТ-2001-01,отопление,теплорегистратор,10220309,,07/06/2026,До 15.09.2025,поверка 2022,0,,,,,,,,,,,,
kuznetsova-7,kuznetsova-7-itp1,ИТП-1,14/09/2009,ПРЭМ-Д-40,отопление,Т-1,232365,,11/05/2029,До 15.09.2025,поверка 2025,1,1-431736029,"ООО ПП ""ТЕХНОЛОГИЯ""",17858-06,Преобразователи расхода электромагнитные,ПРЭМ,ПРЭМ 40,232365,12.05.2025,11.05.2029,С-БУТ/12-05-2025/431736029,true,
kuznetsova-7,kuznetsova-7-itp1,ИТП-1,14/09/2009,ПРЭМ-Д-40,отопление,Т-2,232382,,11/05/2029,До 15.09.2025,поверка 2025,1,1-431736037,"ООО ПП ""ТЕХНОЛОГИЯ""",17858-06,Преобразователи расхода электромагнитные,ПРЭМ,ПРЭМ 40,232382,12.05.2025,11.05.2029,С-БУТ/12-05-2025/431736037,true,
kuznetsova-7,kuznetsova-7-itp1,ИТП-1,14/09/2009,КТПТР-01-100,отопление,термопары,2401/2401А,,14/05/2029,До 15.09.2025,поверка 2025,1,1-432368412,"ООО ПП ""ТЕХНОЛОГИЯ""",14638-05,Комплекты термометров (термопреобразователей) платиновых технических разностных,КТПТР,КТПТР-01,2401/2401А,15.05.2025,14.05.2029,С-БУТ/15-05-2025/432368412,true,
kuznetsova-7,kuznetsova-7-itp1,ИТП-1,14/09/2009,МФ 5.2.1-Б-20,гвс,Т-3,201037738,,25/06/2027,До 15.09.2025,поверка 2023,1,1-257200446,"ФБУ ""УРАЛТЕСТ""",31001-12,Преобразователи расхода электромагнитные,МастерФлоу,МастерФлоу,201037738,26.06.2023,25.06.2027,С-СЕ/26-06-2023/257200446,true,
kuznetsova-7,kuznetsova-7-itp1,ИТП-1,14/09/2009,МФ 5.2.1-Б-20,гвс,Т-4,201037731,,25/06/2027,До 15.09.2025,поверка 2023,1,1-257200447,"ФБУ ""УРАЛТЕСТ""",31001-12,Преобразователи расхода электромагнитные,МастерФлоу,МастерФлоу,201037731,26.06.2023,25.06.2027,С-СЕ/26-06-2023/257200447,true,
kuznetsova-7,kuznetsova-7-itp1,ИТП-1,14/09/2009,КТПТР-01-60,гвс,термопары,4272А/4272,,14/05/2029,До 15.09.2025,поверка 2025,1,1-432537304,"ФБУ ""БУРЯТСКИЙ ЦСМ""",46156-10,Комплекты термометров сопротивления из платины технических разностных,"КТПТР-01, КТПТР-03, КТПТР-06, КТПТР-07, КТПТР-08",КТПТР-01,4272А/4272,15.05.2025,14.05.2029,С-ГВ/15-05-2025/432537304,true,
kuznetsova-7,kuznetsova-7-itp2,ИТП-2,14/09/2009,КАРАТ-2001-01,отопление,теплорегистратор,10250309,,07/06/2026,до 15.09.2025,поверка 2023,3,,,,,,,,,,,,
kuznetsova-7,kuznetsova-7-itp2,ИТП-2,14/09/2009,ПРЭМ-Д-40,отопление,Т-1,229538,,11/05/2029,до 15.09.2025,поверка 2025,1,1-431736028,"ООО ПП ""ТЕХНОЛОГИЯ""",17858-06,Преобразователи расхода электромагнитные,ПРЭМ,ПРЭМ 40,229538,12.05.2025,11.05.2029,С-БУТ/12-05-2025/431736028,true,
kuznetsova-7,kuznetsova-7-itp2,ИТП-2,14/09/2009,ПРЭМ-Д-40,отопление,Т-2,229554,,11/05/2029,до 15.09.2025,поверка 2025,1,1-431736418,"ООО ПП ""ТЕХНОЛОГИЯ""",17858-06,Преобразователи расхода электромагнитные,ПРЭМ,ПРЭМ 40,229554,12.05.2025,11.05.2029,С-БУТ/12-05-2025/431736418,true,
kuznetsova-7,kuznetsova-7-itp2,ИТП-2,14/09/2009,КТПТР-01-100,отопление,термопары,5245/5245А,,14/05/2029,до 15.09.2025,поверка 2025,1,1-432382023,"ООО ПП ""ТЕХНОЛОГИЯ""",14638-05,Комплекты термометров (термопреобразователей) платиновых технических разностных,КТПТР,КТПТР-01,5245/5245А,15.05.2025,14.05.2029,С-БУТ/15-05-2025/432368407,true,
kuznetsova-7,kuznetsova-7-itp2,ИТП-2,14/09/2009,МФ 5.2.1-Б-32,гвс,Т-3,201048165,,15/09/2028,до 15.09.2025,поверка 2024,1,1-371217716,"ООО ПП ""ТЕХНОЛОГИЯ""",31001-12,Преобразователи расхода электромагнитные,МастерФлоу,МФ-Б-20,201048165,16.09.2024,15.09.2028,С-БУТ/16-09-2024/371217716,true,
kuznetsova-7,kuznetsova-7-itp2,ИТП-2,14/09/2009,МФ 5.2.1-Б-20,гвс,Т-4,201048141,,15/09/2028,до 15.09.2025,поверка 2024,1,1-370725353,"ООО ПП ""ТЕХНОЛОГИЯ""",31001-12,Преобразователи расхода электромагнитные,МастерФлоу,МФ-Б-20,201048141,16.09.2024,15.09.2028,С-БУТ/16-09-2024/370725353,true,
kuznetsova-7,kuznetsova-7-itp2,ИТП-2,14/09/2009,КТПТР-01-100,гвс,термопары,4260/4260А,,14/05/2029,до 15.09.2025,поверка 2025,1,1-432368410,"ООО ПП ""ТЕХНОЛОГИЯ""",14638-05,Комплекты термометров (термопреобразователей) платиновых технических разностных,КТПТР,КТПТР-01,4260/4260А,15.05.2025,14.05.2029,С-БУТ/15-05-2025/432368410,true,
kuznetsova-8,kuznetsova-8-itp1,ИТП-1,12/07/2013,КАРАТ-2001-01,отопление,теплорегистратор,23161112,,17/02/2027,до 28..06.2025,поверка 2023,3,,,,,,,,,,,,
kuznetsova-8,kuznetsova-8-itp1,ИТП-1,12/07/2013,ЭРСВ-420Л-32,отопление,Т-1,1308741,,28/06/2025,до 28..06.2025,поверка 2021,4,,,,,,,,,,,,
kuznetsova-8,kuznetsova-8-itp1,ИТП-1,12/07/2013,ЭРСВ-420Л-32,отопление,Т-2,1308646,,28/08/2025,до 28..06.2025,поверка 2021,4,,,,,,,,,,,,
kuznetsova-8,kuznetsova-8-itp1,ИТП-1,12/07/2013,КТСП-Н-80,отопление,термопары,26687х/26687г,,29/08/2028,до 28..06.2025,поверка 2024,0,,,,,,,,,,,,
kuznetsova-8,kuznetsova-8-itp1,ИТП-1,12/07/2013,ЭРСВ-420Л-25,гвс,Т-3,1220012,,10/09/2028,до 28..06.2025,поверка 2024,1,1-369836243,"ООО ПП ""ТЕХНОЛОГИЯ""",20293-10,Расходомеры-счетчики электромагнитные,ВЗЛЕТ ЭР,ЭРСВ-420Л 25,1220012,11.09.2024,10.09.2028,С-БУТ/11-09-2024/369836243,true,
kuznetsova-8,kuznetsova-8-itp1,ИТП-1,12/07/2013,ЭРСВ-420Л-20,гвс,Т-4,1236982,,28/06/2025,до 28..06.2025,поверка 2021,1,1-73562052,ООО «Метроконтроль»,20293-10,Расходомеры-счетчики электромагнитные,ВЗЛЕТ ЭР,ЭРСВ-440Л,1236982,28.06.2021,27.06.2025,С-ДШТ/28-06-2021/73562052,true,
kuznetsova-8,kuznetsova-8-itp1,ИТП-1,12/07/2013,КТПТР-06-45,гвс,термопары,555а/555,,10/06/2025,до 28..06.2025,поверка 2021,0,,,,,,,,,,,,
kuznetsova-8,kuznetsova-8-itp2,ИТП-2,12/07/2013,КАРАТ-307,отопление,теплорегистратор,05290112,,16/06/2025,до 15.06.2025,поверка 2021,1,1-71056705,ООО «Метроконтроль»,45543-10,Вычислители,ЭЛЬФ и КАРАТ-307,КАРАТ-307,05290112,16.06.2021,15.06.2025,С-ДШТ/16-06-2021/71056705,true,
kuznetsova-8,kuznetsova-8-itp2,ИТП-2,12/07/2013,ЭРСВ-420Л-32,отопление,Т-1,1312894,,17/08/2025,до 15.06.2025,поверка 2021,2,,,,,,,,,,,,
kuznetsova-8,kuznetsova-8-itp2,ИТП-2,12/07/2013,ЭРСВ-420Л-32,отопление,Т-2,1300933,,17/08/2025,до 15.06.2025,поверка 2021,3,,,,,,,,,,,,
kuznetsova-8,kuznetsova-8-itp2,ИТП-2,12/07/2013,КТСП-Н-80,отопление,термопары,25675г/25675х,,29/08/2028,до 15.06.2025,поверка 2024,2,,,,,,,,,,,,
kuznetsova-12,kuznetsova-12-itp1,ИТП-1,20/11/2009,КАРАТ-2001-01,отопление,теплорегистратор,09730309,,08/06/2026,до 17.08.2025,поверка 2023,1,1-253933464,"ФБУ ""УРАЛТЕСТ""",30485-05,Теплорегистраторы,КАРАТ,КАРАТ 2001-01,09730309,08.06.2023,07.06.2027,С-СЕ/08-06-2023/253933464,true,
kuznetsova-12,kuznetsova-12-itp1,ИТП-1,20/11/2009,ПРЭМ-Д-40,отопление,Т-1,233553,,17/08/2025,до 17.08.2025,поверка 2021,13,,,,,,,,,,,,
kuznetsova-12,kuznetsova-12-itp1,ИТП-1,20/11/2009,ПРЭМ-Д-40,отопление,Т-2,231599,,17/08/2025,до 17.08.2025,поверка 2021,10,,,,,,,,,,,,
